,symbol_string,parameters,field_shape,cost,status,tileset,comoving,tile_shape
77,001_221,"(39.98935598558349, 39.12005010333833, 0)","(32, 32)",0.006918137542555161,0,extra_space_padded,False,"(2, 3)"
78,001_222,"(42.243784927765475, 40.51778068361231, 0)","(32, 32)",0.06851272011227823,0,extra_space_padded,False,"(2, 3)"
79,002_011,"(66.48343617846628, 31.050076724539093, 0)","(32, 32)",5.131316212438805e-07,-1,extra_space_padded,False,"(2, 3)"
80,002_012,"(45.7048371032061, 41.12565476260154, 0)","(32, 32)",2.6818454407326704e-08,-1,extra_space_padded,False,"(2, 3)"
81,002_020,"(39.31334250369565, 30.849539992034455, 0)","(32, 32)",7.402290352237989e-09,-1,extra_space_padded,False,"(2, 3)"
82,002_021,"(48.582050394115534, 35.56307005957666, 0)","(32, 32)",0.07830364798255322,0,extra_space_padded,False,"(2, 3)"
83,002_022,"(47.69328387430642, 39.387192060642604, 0)","(32, 32)",0.11860767176984222,0,extra_space_padded,False,"(2, 3)"
84,002_101,"(50.34515576399241, 30.933475033949083, 0)","(32, 32)",0.06058450797564531,0,extra_space_padded,False,"(2, 3)"
85,002_102,"(35.7109827768562, 34.815930517894586, 0)","(32, 32)",6.650629985216602e-07,-1,extra_space_padded,False,"(2, 3)"
86,002_110,"(66.38693487139308, 31.0489832107221, 0)","(32, 32)",4.989930877397297e-09,-1,extra_space_padded,False,"(2, 3)"
87,002_111,"(43.32799478771916, 36.031948048254094, 0)","(32, 32)",0.1789837216376531,0,extra_space_padded,False,"(2, 3)"
88,002_112,"(66.46030874779126, 37.403653958356976, 0)","(32, 32)",0.11456591214001267,0,extra_space_padded,False,"(2, 3)"
89,002_120,"(48.3862729956928, 34.83342932752445, 0)","(32, 32)",0.17758665235484677,0,extra_space_padded,False,"(2, 3)"
90,002_121,"(65.63262893617436, 35.59377842073819, 0)","(32, 32)",2.288905096860787e-12,-1,extra_space_padded,False,"(2, 3)"
91,002_122,"(73.8680226347029, 41.15125834450666, 0)","(32, 32)",4.3288970145102046e-08,-1,extra_space_padded,False,"(2, 3)"
92,002_201,"(56.93424693065094, 35.3099606322396, 0)","(32, 32)",0.04589994682938436,0,extra_space_padded,False,"(2, 3)"
93,002_202,"(58.59296628113068, 37.909114901188914, 0)","(32, 32)",1.7920882066959295e-11,-1,extra_space_padded,False,"(2, 3)"
94,002_210,"(46.46018316991977, 34.342473075097004, 0)","(32, 32)",0.016906773430196597,0,extra_space_padded,False,"(2, 3)"
95,002_211,"(38.847177714573775, 38.446943769484236, 0)","(32, 32)",0.25453672576769093,0,extra_space_padded,False,"(2, 3)"
96,002_212,"(64.67725394995321, 41.59542842219076, 0)","(32, 32)",2.123920197685936e-11,-1,extra_space_padded,False,"(2, 3)"
97,002_220,"(55.011036313433266, 38.64133701260727, 0)","(32, 32)",0.12168533106598035,0,extra_space_padded,False,"(2, 3)"
98,002_221,"(45.77439441060217, 39.884953416805274, 0)","(32, 32)",0.04538272852735844,0,extra_space_padded,False,"(2, 3)"
99,002_222,"(40.66808730884113, 41.79726933978784, 0)","(32, 32)",0.08729753376531874,0,extra_space_padded,False,"(2, 3)"
100,011_012,"(41.17160794603371, 36.3021969643398, 0)","(32, 32)",0.08916464317980591,0,extra_space_padded,False,"(2, 3)"
101,011_021,"(26.26961138737713, 35.88637964939568, 0)","(32, 32)",0.116821038277664,0,extra_space_padded,False,"(2, 3)"
102,011_022,"(41.73249129977981, 37.778049232477684, 0)","(32, 32)",0.08524138045200515,0,extra_space_padded,False,"(2, 3)"
103,011_101,"(57.02580791390899, 34.20800642333362, 0)","(32, 32)",1.119396190862777e-06,0,extra_space_padded,False,"(2, 3)"
104,011_102,"(48.35308906290724, 34.8993833483182, 0)","(32, 32)",0.05352826360390376,0,extra_space_padded,False,"(2, 3)"
105,011_111,"(41.918692374105966, 34.31437030190697, 0)","(32, 32)",5.0332505328769204e-08,-1,extra_space_padded,False,"(2, 3)"
106,011_112,"(37.46583557003051, 38.365481731051084, 0)","(32, 32)",0.0995246140615684,0,extra_space_padded,False,"(2, 3)"
107,011_120,"(34.71719662202257, 35.5089654373152, 0)","(32, 32)",0.14048358369665895,0,extra_space_padded,False,"(2, 3)"
108,011_121,"(39.34695963915656, 38.05416635609978, 0)","(32, 32)",0.136685948613647,0,extra_space_padded,False,"(2, 3)"
109,011_122,"(48.21942290511805, 40.89250956481653, 0)","(32, 32)",0.01554913544578992,0,extra_space_padded,False,"(2, 3)"
110,011_201,"(59.91034026228203, 35.27255588118789, 0)","(32, 32)",0.07083424073238273,0,extra_space_padded,False,"(2, 3)"
111,011_202,"(52.001012420261944, 39.45362297525811, 0)","(32, 32)",0.0562592479098989,0,extra_space_padded,False,"(2, 3)"
112,011_210,"(34.03418177571414, 34.87358538731183, 0)","(32, 32)",0.20867335712481844,0,extra_space_padded,False,"(2, 3)"
113,011_211,"(54.24510946072114, 38.77994846691917, 0)","(32, 32)",0.06964846353856285,0,extra_space_padded,False,"(2, 3)"
114,011_212,"(59.91039863624907, 40.01728302952841, 0)","(32, 32)",0.018508452025670485,0,extra_space_padded,False,"(2, 3)"
115,011_220,"(61.64804917559503, 37.3468045694676, 0)","(32, 32)",0.03254447757811232,0,extra_space_padded,False,"(2, 3)"
116,011_221,"(63.39179989612233, 41.69287490594966, 0)","(32, 32)",0.021100538939624266,0,extra_space_padded,False,"(2, 3)"
117,011_222,"(56.65315722804754, 40.945953933007665, 0)","(32, 32)",0.007603179868083986,0,extra_space_padded,False,"(2, 3)"
118,012_021,"(46.67109944539783, 39.01912928391708, 0)","(32, 32)",0.09168211040214869,0,extra_space_padded,False,"(2, 3)"
119,012_022,"(37.94539839834486, 40.31512015691946, 0)","(32, 32)",5.0891076927824675e-09,-1,extra_space_padded,False,"(2, 3)"
120,012_102,"(63.129952311476515, 37.11109082513395, 0)","(32, 32)",0.04473033416544475,0,extra_space_padded,False,"(2, 3)"
121,012_111,"(84.84624260595372, 41.66982189594043, 0)","(32, 32)",0.03480925960038588,0,extra_space_padded,False,"(2, 3)"
122,012_112,"(46.462932036618234, 40.29060559322874, 0)","(32, 32)",0.029673022068948385,0,extra_space_padded,False,"(2, 3)"
123,012_120,"(50.265947691706025, 37.737372210621245, 0)","(32, 32)",0.06007511767590818,0,extra_space_padded,False,"(2, 3)"
124,012_121,"(45.65511554878778, 41.19610775517527, 0)","(32, 32)",0.06364205816365093,0,extra_space_padded,False,"(2, 3)"
125,012_122,"(67.18757997592769, 41.80108631450704, 0)","(32, 32)",1.546852570205145e-07,-1,extra_space_padded,False,"(2, 3)"
126,012_202,"(56.569519779343004, 41.6743456099624, 0)","(32, 32)",0.10211257258599976,0,extra_space_padded,False,"(2, 3)"
127,012_210,"(61.65807855284798, 40.59214286256326, 0)","(32, 32)",2.110393165017831e-07,-1,extra_space_padded,False,"(2, 3)"
128,012_211,"(51.00518506755867, 42.46009656484258, 0)","(32, 32)",0.04793990731486135,0,extra_space_padded,False,"(2, 3)"
129,012_212,"(59.352580886583354, 43.10015597811006, 0)","(32, 32)",1.6559320856146054e-12,-1,extra_space_padded,False,"(2, 3)"
130,012_220,"(50.73476387559906, 38.8933628044818, 0)","(32, 32)",0.1058426933843239,0,extra_space_padded,False,"(2, 3)"
131,012_221,"(46.10952521326318, 44.96696278816238, 0)","(32, 32)",0.213000907357555,0,extra_space_padded,False,"(2, 3)"
132,012_222,"(50.859032176609524, 46.244821442796976, 0)","(32, 32)",0.1810544783053447,0,extra_space_padded,False,"(2, 3)"
133,021_022,"(53.329623026532666, 41.709101252158646, 0)","(32, 32)",7.895897103955909e-12,-1,extra_space_padded,False,"(2, 3)"
134,021_102,"(44.07482196184228, 38.5479461821953, 0)","(32, 32)",0.09106751278279675,0,extra_space_padded,False,"(2, 3)"
135,021_111,"(50.41298078281235, 39.436442873211526, 0)","(32, 32)",5.6079845343941676e-08,-1,extra_space_padded,False,"(2, 3)"
136,021_112,"(40.271381258824505, 40.408617172610505, 0)","(32, 32)",0.0848755175683029,0,extra_space_padded,False,"(2, 3)"
137,021_121,"(50.78671874833788, 41.664425327563215, 0)","(32, 32)",0.19544430369569427,0,extra_space_padded,False,"(2, 3)"
138,021_122,"(48.66288186405848, 40.57754644517338, 0)","(32, 32)",9.250251114129305e-07,-1,extra_space_padded,False,"(2, 3)"
139,021_202,"(34.54345187573295, 38.84891997162443, 0)","(32, 32)",0.15544665183662304,0,extra_space_padded,False,"(2, 3)"
140,021_211,"(69.59987421218806, 41.61114536298707, 0)","(32, 32)",0.03725596499661953,0,extra_space_padded,False,"(2, 3)"
141,021_212,"(45.62600667924522, 41.26868897126978, 0)","(32, 32)",0.13254710651909632,0,extra_space_padded,False,"(2, 3)"
142,021_220,"(48.32372230041611, 41.8038170595802, 0)","(32, 32)",5.457499939499549e-10,-1,extra_space_padded,False,"(2, 3)"
143,021_221,"(41.54360639680007, 43.89772198856492, 0)","(32, 32)",0.24786914757216863,0,extra_space_padded,False,"(2, 3)"
144,021_222,"(50.95023548227227, 48.54379854151473, 0)","(32, 32)",0.06586319446165452,0,extra_space_padded,False,"(2, 3)"
145,022_111,"(55.69942914237891, 40.88366017065985, 0)","(32, 32)",0.061264624271606394,0,extra_space_padded,False,"(2, 3)"
146,022_112,"(42.38656516582682, 42.01206190351505, 0)","(32, 32)",0.23167247946204533,0,extra_space_padded,False,"(2, 3)"
147,022_121,"(69.96275624216567, 41.41183946937038, 0)","(32, 32)",1.3799628986041204e-10,-1,extra_space_padded,False,"(2, 3)"
148,022_122,"(49.50029184139972, 48.77387427418177, 0)","(32, 32)",0.34171312669698245,0,extra_space_padded,False,"(2, 3)"
149,022_202,"(76.54090129606895, 41.53300061374602, 0)","(32, 32)",0.054686649697654285,0,extra_space_padded,False,"(2, 3)"
150,022_211,"(51.40178881351812, 41.99471019544931, 0)","(32, 32)",0.21383324356678363,0,extra_space_padded,False,"(2, 3)"
151,022_212,"(35.78324110803594, 47.02279517328833, 0)","(32, 32)",0.3837653681903182,0,extra_space_padded,False,"(2, 3)"
152,022_221,"(39.24781580473786, 45.665314211069244, 0)","(32, 32)",0.4472689209560416,0,extra_space_padded,False,"(2, 3)"
153,022_222,"(46.653099391776415, 48.849759116619886, 0)","(32, 32)",0.21236620791814984,0,extra_space_padded,False,"(2, 3)"
154,111_112,"(72.0432238192775, 42.15008338252215, 0)","(32, 32)",0.020557016229807695,0,extra_space_padded,False,"(2, 3)"
155,111_122,"(69.31046726797682, 47.499007811642855, 0)","(32, 32)",0.0506650489014045,0,extra_space_padded,False,"(2, 3)"
156,112_121,"(48.7188969737004, 47.030132806046836, 0)","(32, 32)",0.1866492692501182,0,extra_space_padded,False,"(2, 3)"
157,112_122,"(53.4796281796359, 48.29955576282404, 0)","(32, 32)",0.08504305121468042,0,extra_space_padded,False,"(2, 3)"
158,112_212,"(54.55866618480874, 51.120995281927144, 0)","(32, 32)",0.08404969740976606,0,extra_space_padded,False,"(2, 3)"
159,112_221,"(46.13199367894913, 46.65851612903848, 0)","(32, 32)",0.16781661257356023,0,extra_space_padded,False,"(2, 3)"
160,112_222,"(37.399758823855066, 48.122681370825724, 0)","(32, 32)",0.135097340641646,0,extra_space_padded,False,"(2, 3)"
161,122_212,"(53.459083680553015, 49.461630720430584, 0)","(32, 32)",0.08701068912544402,0,extra_space_padded,False,"(2, 3)"
162,122_222,"(41.54362539244846, 50.23432240440513, 0)","(32, 32)",0.05064222216081183,0,extra_space_padded,False,"(2, 3)"
163,0000_0001,"(34.47138488922675, 28.80437604350784, 0)","(32, 32)",3.2887909065221435e-08,-1,extra_space_padded,False,"(2, 4)"
164,0000_0002,"(34.378447558619065, 30.885759465438095, 0)","(32, 32)",1.0429327033225425e-10,-1,extra_space_padded,False,"(2, 4)"
165,0000_0011,"(39.199150330325125, 30.405992945981602, 0)","(32, 32)",7.931753881201215e-05,0,extra_space_padded,False,"(2, 4)"
166,0000_0012,"(37.139875282586864, 36.661663231977265, 0)","(32, 32)",2.9003117857983137e-08,-1,extra_space_padded,False,"(2, 4)"
167,0000_0021,"(36.94120641574022, 36.65284147605228, 0)","(32, 32)",9.753819272539962e-13,-1,extra_space_padded,False,"(2, 4)"
168,0000_0022,"(40.33430490918474, 37.14086473682299, 0)","(32, 32)",8.889827248664041e-08,-1,extra_space_padded,False,"(2, 4)"
169,0000_0102,"(37.08694662344254, 36.65943665710061, 0)","(32, 32)",1.3734551629979563e-10,-1,extra_space_padded,False,"(2, 4)"
170,0000_0111,"(38.19799246743689, 34.571589435276984, 0)","(32, 32)",1.85108051284591e-11,-1,extra_space_padded,False,"(2, 4)"
171,0000_0112,"(55.666407997087546, 40.611020394683614, 0)","(32, 32)",2.2846404721314574e-09,-1,extra_space_padded,False,"(2, 4)"
172,0000_0121,"(52.647409303293195, 40.28556861974148, 0)","(32, 32)",1.9464081107573108e-07,-1,extra_space_padded,False,"(2, 4)"
173,0000_0122,"(45.88801090805057, 39.99350597331698, 0)","(32, 32)",0.02592088003320488,0,extra_space_padded,False,"(2, 4)"
174,0000_0211,"(52.24718800405262, 40.30501769080073, 0)","(32, 32)",1.0515527286233424e-10,-1,extra_space_padded,False,"(2, 4)"
175,0000_0212,"(38.110679768393545, 43.09258885614372, 0)","(32, 32)",0.0276583892919606,0,extra_space_padded,False,"(2, 4)"
176,0000_0221,"(42.93608662446043, 41.416087366463266, 0)","(32, 32)",0.10752929254687651,0,extra_space_padded,False,"(2, 4)"
177,0000_0222,"(35.99566212249526, 45.61580719166457, 0)","(32, 32)",3.1145607141355987e-07,-1,extra_space_padded,False,"(2, 4)"
178,0000_1112,"(45.7540879913954, 41.82610836649738, 0)","(32, 32)",0.023677567834226615,0,extra_space_padded,False,"(2, 4)"
179,0000_1122,"(54.28544545188211, 42.370803765219456, 0)","(32, 32)",0.08146365093309389,0,extra_space_padded,False,"(2, 4)"
180,0000_1222,"(42.45824514473487, 47.09809277175894, 0)","(32, 32)",0.08011507054983104,0,extra_space_padded,False,"(2, 4)"
181,0001_0002,"(37.01115885144085, 36.65604845946341, 0)","(32, 32)",9.306547122517736e-14,-1,extra_space_padded,False,"(2, 4)"
182,0001_0010,"(33.51686206154633, 31.225628025234883, 0)","(32, 32)",0.024241436989593076,0,extra_space_padded,False,"(2, 4)"
183,0001_0011,"(41.327047101065, 33.8760965834303, 0)","(32, 32)",2.891965170289627e-07,-1,extra_space_padded,False,"(2, 4)"
184,0001_0012,"(50.37722474860679, 39.973928458938154, 0)","(32, 32)",0.024002333744498252,0,extra_space_padded,False,"(2, 4)"
185,0001_0020,"(36.88872423380092, 36.65040338399799, 0)","(32, 32)",1.760950990860412e-09,-1,extra_space_padded,False,"(2, 4)"
186,0001_0021,"(58.48632189404105, 41.18377304727469, 0)","(32, 32)",0.06582102758291528,0,extra_space_padded,False,"(2, 4)"
187,0001_0022,"(49.27174322087742, 40.85027772849333, 0)","(32, 32)",0.059778502302585065,0,extra_space_padded,False,"(2, 4)"
188,0001_0101,"(33.33922688040261, 35.45603244662553, 0)","(32, 32)",3.7422838494223374e-08,-1,extra_space_padded,False,"(2, 4)"
189,0001_0102,"(56.61810925939436, 40.520167041984216, 0)","(32, 32)",6.455514096632057e-07,-1,extra_space_padded,False,"(2, 4)"
190,0001_0110,"(30.43542995953668, 38.36759818992873, 0)","(32, 32)",2.2383530422930527e-09,-1,extra_space_padded,False,"(2, 4)"
191,0001_0111,"(33.61465950512215, 39.91857210817642, 0)","(32, 32)",4.275659890142903e-09,-1,extra_space_padded,False,"(2, 4)"
192,0001_0112,"(31.139077451831938, 39.93551487766002, 0)","(32, 32)",0.037903517048657936,0,extra_space_padded,False,"(2, 4)"
193,0001_0120,"(56.58828200123194, 40.515167847585154, 0)","(32, 32)",5.380473177922692e-10,-1,extra_space_padded,False,"(2, 4)"
194,0001_0121,"(43.10469950147675, 41.7973113235043, 0)","(32, 32)",0.01585786927963337,0,extra_space_padded,False,"(2, 4)"
195,0001_0122,"(69.70062468999642, 43.345823753156864, 0)","(32, 32)",3.72742002178591e-13,-1,extra_space_padded,False,"(2, 4)"
196,0001_0200,"(36.94828979351338, 36.57915825398877, 0)","(32, 32)",1.7426330619951116e-08,-1,extra_space_padded,False,"(2, 4)"
197,0001_0201,"(54.009838016906244, 40.342846252137385, 0)","(32, 32)",4.765733911276087e-07,-1,extra_space_padded,False,"(2, 4)"
198,0001_0202,"(34.788189812168355, 39.729893795977624, 0)","(32, 32)",0.07050524934536252,0,extra_space_padded,False,"(2, 4)"
199,0001_0210,"(52.03219175728511, 42.4090989855635, 0)","(32, 32)",6.129411481590931e-11,-1,extra_space_padded,False,"(2, 4)"
200,0001_0211,"(41.39007794433136, 40.90481758595608, 0)","(32, 32)",0.04771571820834467,0,extra_space_padded,False,"(2, 4)"
201,0001_0212,"(42.017862389764225, 44.52947959698636, 0)","(32, 32)",6.098889585174925e-10,-1,extra_space_padded,False,"(2, 4)"
202,0001_0220,"(44.33417371771386, 41.45057470356601, 0)","(32, 32)",0.07220913913008967,0,extra_space_padded,False,"(2, 4)"
203,0001_0221,"(44.738078451107725, 43.367186979809716, 0)","(32, 32)",0.11273056122089707,0,extra_space_padded,False,"(2, 4)"
204,0001_0222,"(35.094066533631114, 50.35315136789495, 0)","(32, 32)",0.05577982417739175,0,extra_space_padded,False,"(2, 4)"
205,0001_1001,"(39.62480481034574, 34.38082295048882, 0)","(32, 32)",8.160952949730098e-12,-1,extra_space_padded,False,"(2, 4)"
206,0001_1002,"(49.752627485761344, 39.83869168451072, 0)","(32, 32)",0.01676462263136097,0,extra_space_padded,False,"(2, 4)"
207,0001_1010,"(36.58427320226169, 35.08308166354879, 0)","(32, 32)",1.6196073757594597e-12,-1,extra_space_padded,False,"(2, 4)"
208,0001_1011,"(37.8555590800999, 36.47123050440073, 0)","(32, 32)",1.3275169869787063e-13,-1,extra_space_padded,False,"(2, 4)"
209,0001_1012,"(52.16338056861108, 42.229032894408064, 0)","(32, 32)",2.398405953987691e-09,-1,extra_space_padded,False,"(2, 4)"
210,0001_1020,"(55.544998214695624, 40.61198258470166, 0)","(32, 32)",5.830147740015373e-10,-1,extra_space_padded,False,"(2, 4)"
211,0001_1021,"(44.98354531367293, 42.26214067676425, 0)","(32, 32)",0.019299840648183617,0,extra_space_padded,False,"(2, 4)"
212,0001_1022,"(55.520196059856694, 43.93730869274392, 0)","(32, 32)",0.03413621152045448,0,extra_space_padded,False,"(2, 4)"
213,0001_1100,"(30.199078197865205, 38.06882297796902, 0)","(32, 32)",3.6449901590506503e-09,-1,extra_space_padded,False,"(2, 4)"
214,0001_1101,"(33.83393045968531, 39.278936981403284, 0)","(32, 32)",5.3753561554341106e-11,-1,extra_space_padded,False,"(2, 4)"
215,0001_1102,"(27.203403073144028, 42.300832549967716, 0)","(32, 32)",4.1185223169373445e-08,-1,extra_space_padded,False,"(2, 4)"
216,0001_1110,"(33.08070351116172, 41.3648864256695, 0)","(32, 32)",2.4313080111540908e-08,-1,extra_space_padded,False,"(2, 4)"
217,0001_1111,"(60.82675555845725, 44.29798749562189, 0)","(32, 32)",0.012770838919805039,0,extra_space_padded,False,"(2, 4)"
218,0001_1112,"(55.3304998469796, 45.99194333559961, 0)","(32, 32)",0.0586835853223531,0,extra_space_padded,False,"(2, 4)"
219,0001_1120,"(62.59038879111454, 41.95286083638963, 0)","(32, 32)",0.002655677026232012,0,extra_space_padded,False,"(2, 4)"
220,0001_1121,"(36.11894304951322, 44.90570147247403, 0)","(32, 32)",0.15650796578090298,0,extra_space_padded,False,"(2, 4)"
221,0001_1122,"(39.69303509272676, 48.149873031609864, 0)","(32, 32)",0.12714799607904423,0,extra_space_padded,False,"(2, 4)"
222,0001_1200,"(56.14290689295725, 40.46540840020494, 0)","(32, 32)",6.992761138425816e-12,-1,extra_space_padded,False,"(2, 4)"
223,0001_1201,"(57.314902103951724, 40.42536271016344, 0)","(32, 32)",0.027880014428517834,0,extra_space_padded,False,"(2, 4)"
224,0001_1202,"(34.556621509902946, 43.282691051410545, 0)","(32, 32)",0.05854685329783407,0,extra_space_padded,False,"(2, 4)"
225,0001_1210,"(43.034785512198084, 41.853973435169756, 0)","(32, 32)",0.013038547379469072,0,extra_space_padded,False,"(2, 4)"
226,0001_1211,"(37.19014937662623, 45.89268988851372, 0)","(32, 32)",4.308854609676051e-10,-1,extra_space_padded,False,"(2, 4)"
227,0001_1212,"(55.06453201372755, 46.659553809750214, 0)","(32, 32)",0.03704392126127972,0,extra_space_padded,False,"(2, 4)"
228,0001_1220,"(38.52427661424859, 44.27500470352006, 0)","(32, 32)",0.014278018575938687,0,extra_space_padded,False,"(2, 4)"
229,0001_1221,"(69.3707699337237, 49.422150195810495, 0)","(32, 32)",0.06401449453834675,0,extra_space_padded,False,"(2, 4)"
230,0001_1222,"(46.36230756228383, 50.57387582151488, 0)","(32, 32)",0.037814604828030646,0,extra_space_padded,False,"(2, 4)"
231,0001_2000,"(59.859372100120574, 39.74584168496413, 0)","(32, 32)",3.0926612168575345e-07,-1,extra_space_padded,False,"(2, 4)"
232,0001_2001,"(52.78229572150152, 40.281972016434096, 0)","(32, 32)",1.7266414672317483e-08,-1,extra_space_padded,False,"(2, 4)"
233,0001_2002,"(43.760142495608854, 38.78375109093739, 0)","(32, 32)",5.619676794573861e-07,-1,extra_space_padded,False,"(2, 4)"
234,0001_2010,"(55.43172935493614, 40.61267266346316, 0)","(32, 32)",1.1436342825765899e-07,-1,extra_space_padded,False,"(2, 4)"
235,0001_2011,"(62.53275755310045, 41.953140418100794, 0)","(32, 32)",0.0033969937255383695,0,extra_space_padded,False,"(2, 4)"
236,0001_2012,"(40.25964067891063, 43.74234643776162, 0)","(32, 32)",0.1014319635416923,0,extra_space_padded,False,"(2, 4)"
237,0001_2020,"(41.288071982165775, 43.55599326711862, 0)","(32, 32)",0.018054911869214853,0,extra_space_padded,False,"(2, 4)"
238,0001_2021,"(43.74783955740221, 45.67049370770146, 0)","(32, 32)",1.0570634557165772e-07,-1,extra_space_padded,False,"(2, 4)"
239,0001_2022,"(36.24090643645563, 45.505952397776724, 0)","(32, 32)",0.11109197889441665,0,extra_space_padded,False,"(2, 4)"
240,0001_2100,"(50.50278488950725, 40.97145441752091, 0)","(32, 32)",0.046703116534932754,0,extra_space_padded,False,"(2, 4)"
241,0001_2101,"(44.30817786902001, 41.7566153039765, 0)","(32, 32)",0.024107608343750628,0,extra_space_padded,False,"(2, 4)"
242,0001_2102,"(51.55905767917582, 42.7079233284134, 0)","(32, 32)",8.583374431186664e-11,-1,extra_space_padded,False,"(2, 4)"
243,0001_2110,"(54.2700202055977, 42.3452139182207, 0)","(32, 32)",0.016572695079563396,0,extra_space_padded,False,"(2, 4)"
244,0001_2111,"(32.09412491508302, 46.016140314961106, 0)","(32, 32)",0.04812382237472414,0,extra_space_padded,False,"(2, 4)"
245,0001_2112,"(67.0965846664004, 49.84726865335271, 0)","(32, 32)",0.03491903747993254,0,extra_space_padded,False,"(2, 4)"
246,0001_2120,"(35.88932666035977, 43.6159438386051, 0)","(32, 32)",0.03536611137596494,0,extra_space_padded,False,"(2, 4)"
247,0001_2121,"(40.52447600355059, 47.62563136156896, 0)","(32, 32)",0.0862046590438183,0,extra_space_padded,False,"(2, 4)"
248,0001_2122,"(38.2418346134818, 49.49685962160349, 0)","(32, 32)",0.03363689623278046,0,extra_space_padded,False,"(2, 4)"
249,0001_2200,"(57.71002061996078, 41.07961894583437, 0)","(32, 32)",2.335549079429847e-09,-1,extra_space_padded,False,"(2, 4)"
250,0001_2201,"(46.64911013018204, 43.61459888316001, 0)","(32, 32)",0.09360206797563811,0,extra_space_padded,False,"(2, 4)"
251,0001_2202,"(51.76908351207128, 44.80482470190026, 0)","(32, 32)",0.04441080779279974,0,extra_space_padded,False,"(2, 4)"
252,0001_2210,"(49.51967997642984, 44.115887330133894, 0)","(32, 32)",0.1114702093827562,0,extra_space_padded,False,"(2, 4)"
253,0001_2211,"(41.170462747232705, 48.145902526051486, 0)","(32, 32)",0.1261773447642769,0,extra_space_padded,False,"(2, 4)"
254,0001_2212,"(39.029719758592165, 49.19247312805099, 0)","(32, 32)",0.05912289214357099,0,extra_space_padded,False,"(2, 4)"
255,0001_2220,"(66.76004274051292, 47.6569502856437, 0)","(32, 32)",0.07514153162327984,0,extra_space_padded,False,"(2, 4)"
256,0001_2221,"(54.863898521453386, 51.168913248835395, 0)","(32, 32)",0.0035458647773899793,0,extra_space_padded,False,"(2, 4)"
257,0001_2222,"(41.32717024069911, 51.186618603744805, 0)","(32, 32)",0.06805171508120036,0,extra_space_padded,False,"(2, 4)"
258,0002_0011,"(50.0282571035517, 39.903710813194245, 0)","(32, 32)",0.022473162167586325,0,extra_space_padded,False,"(2, 4)"
259,0002_0012,"(46.07921253925217, 40.34133254717741, 0)","(32, 32)",0.054574132764649536,0,extra_space_padded,False,"(2, 4)"
260,0002_0020,"(39.33553086777378, 37.43011762591369, 0)","(32, 32)",1.1202239644032573e-12,-1,extra_space_padded,False,"(2, 4)"
261,0002_0021,"(80.06061773574831, 40.96186442586566, 0)","(32, 32)",0.06142816737098093,0,extra_space_padded,False,"(2, 4)"
262,0002_0022,"(50.86489141994671, 42.14007724714894, 0)","(32, 32)",4.0816297291631724e-13,-1,extra_space_padded,False,"(2, 4)"
263,0002_0101,"(52.5563412883333, 40.289142560908786, 0)","(32, 32)",4.66751132217659e-08,-1,extra_space_padded,False,"(2, 4)"
264,0002_0102,"(44.15638082298486, 39.88654332938697, 0)","(32, 32)",0.032328629567207445,0,extra_space_padded,False,"(2, 4)"
265,0002_0110,"(52.91177573877501, 40.28272196149634, 0)","(32, 32)",4.808052696301726e-09,-1,extra_space_padded,False,"(2, 4)"
266,0002_0111,"(31.92077116238195, 40.70998686142602, 0)","(32, 32)",2.1627648001732265e-09,-1,extra_space_padded,False,"(2, 4)"
267,0002_0112,"(43.82783092467691, 45.38871435969738, 0)","(32, 32)",2.053774555787948e-07,-1,extra_space_padded,False,"(2, 4)"
268,0002_0120,"(68.68128537645667, 41.71117025762198, 0)","(32, 32)",0.037420020544170145,0,extra_space_padded,False,"(2, 4)"
269,0002_0121,"(37.36843052321489, 41.82940550198657, 0)","(32, 32)",6.81300807756187e-07,-1,extra_space_padded,False,"(2, 4)"
270,0002_0122,"(39.94904492950128, 49.366946260301255, 0)","(32, 32)",1.390614015906267e-07,-1,extra_space_padded,False,"(2, 4)"
271,0002_0201,"(50.35922476157066, 41.21422363002641, 0)","(32, 32)",0.06712845156511753,0,extra_space_padded,False,"(2, 4)"
272,0002_0202,"(50.46590528003993, 42.758937272669336, 0)","(32, 32)",0.4683952106442323,0,extra_space_padded,False,"(2, 4)"
273,0002_0210,"(76.99421155268553, 41.68228559110301, 0)","(32, 32)",0.014978309721257792,0,extra_space_padded,False,"(2, 4)"
274,0002_0211,"(24.15570043081791, 40.50761337430012, 0)","(32, 32)",4.559679822281007e-09,-1,extra_space_padded,False,"(2, 4)"
275,0002_0212,"(41.05275175186979, 48.10326108467016, 0)","(32, 32)",0.18169078000783498,0,extra_space_padded,False,"(2, 4)"
276,0002_0220,"(32.39073342412318, 42.34229254345245, 0)","(32, 32)",0.10088994669961418,0,extra_space_padded,False,"(2, 4)"
277,0002_0221,"(58.88336251403549, 49.91207805834659, 0)","(32, 32)",0.07569273797203999,0,extra_space_padded,False,"(2, 4)"
278,0002_0222,"(35.89989669075914, 51.45303345414946, 0)","(32, 32)",5.698804535206383e-07,-1,extra_space_padded,False,"(2, 4)"
279,0002_1001,"(51.19902422966002, 39.95525215126687, 0)","(32, 32)",0.029150329889592836,0,extra_space_padded,False,"(2, 4)"
280,0002_1002,"(35.010430418581805, 39.07745220753861, 0)","(32, 32)",2.8160420255545803e-09,-1,extra_space_padded,False,"(2, 4)"
